,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
37,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,77.95,800,5157,TUABEXB-R,TUABEXB-R
38,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,81.1,800,15011963,TUABEXB-R,TUABEXB-R
39,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,79.87,800,682016,TUABEXB-R,TUABEXB-R
40,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,79.64,1600,0,TUABEXB-R,TUABEXB-R
41,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,82.11,1600,1,TUABEXB-R,TUABEXB-R
42,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,84.48,1600,19022005,TUABEXB-R,TUABEXB-R
43,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,81.55,1600,20110407,TUABEXB-R,TUABEXB-R
44,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,82.56,1600,20170629,TUABEXB-R,TUABEXB-R
45,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,82.23,1600,42,TUABEXB-R,TUABEXB-R
46,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,81.21,1600,73,TUABEXB-R,TUABEXB-R
47,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,81.78,1600,5157,TUABEXB-R,TUABEXB-R
48,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,81.33,1600,15011963,TUABEXB-R,TUABEXB-R
49,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,82.45,1600,682016,TUABEXB-R,TUABEXB-R
50,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,79.3,3200,0,TUABEXB-R,TUABEXB-R
51,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,83.8,3200,1,TUABEXB-R,TUABEXB-R
52,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,83.8,3200,19022005,TUABEXB-R,TUABEXB-R
53,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,82.79,3200,20110407,TUABEXB-R,TUABEXB-R
54,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,80.99,3200,20170629,TUABEXB-R,TUABEXB-R
55,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,82.79,3200,42,TUABEXB-R,TUABEXB-R
56,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,83.01,3200,73,TUABEXB-R,TUABEXB-R
57,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,83.24,3200,5157,TUABEXB-R,TUABEXB-R
58,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,81.78,3200,15011963,TUABEXB-R,TUABEXB-R
59,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,82.68,3200,682016,TUABEXB-R,TUABEXB-R
60,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,84.7,6400,0,TUABEXB-R,TUABEXB-R
61,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,84.7,6400,1,TUABEXB-R,TUABEXB-R
62,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,84.03,6400,19022005,TUABEXB-R,TUABEXB-R
63,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,85.83,6400,20110407,TUABEXB-R,TUABEXB-R
64,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,82.9,6400,20170629,TUABEXB-R,TUABEXB-R
65,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,83.91,6400,42,TUABEXB-R,TUABEXB-R
66,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,82.79,6400,73,TUABEXB-R,TUABEXB-R
67,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,83.13,6400,5157,TUABEXB-R,TUABEXB-R
68,Deep4Net,1fach,Trained_TUABEXB_test_TUABEXB,81.78,6400,15011963,TUABEXB-R,TUABEXB-R
