,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
48,TCN,1fach,Trained_TUABEXB_test_TUABEXB,75.03,1600,15011963,TUABEXB-R,TUABEXB-R
49,TCN,1fach,Trained_TUABEXB_test_TUABEXB,76.6,1600,682016,TUABEXB-R,TUABEXB-R
50,TCN,1fach,Trained_TUABEXB_test_TUABEXB,79.64,3200,0,TUABEXB-R,TUABEXB-R
51,TCN,1fach,Trained_TUABEXB_test_TUABEXB,78.4,3200,1,TUABEXB-R,TUABEXB-R
52,TCN,1fach,Trained_TUABEXB_test_TUABEXB,80.43,3200,19022005,TUABEXB-R,TUABEXB-R
53,TCN,1fach,Trained_TUABEXB_test_TUABEXB,79.98,3200,20110407,TUABEXB-R,TUABEXB-R
54,TCN,1fach,Trained_TUABEXB_test_TUABEXB,81.55,3200,20170629,TUABEXB-R,TUABEXB-R
55,TCN,1fach,Trained_TUABEXB_test_TUABEXB,78.63,3200,42,TUABEXB-R,TUABEXB-R
56,TCN,1fach,Trained_TUABEXB_test_TUABEXB,79.08,3200,73,TUABEXB-R,TUABEXB-R
57,TCN,1fach,Trained_TUABEXB_test_TUABEXB,81.55,3200,5157,TUABEXB-R,TUABEXB-R
58,TCN,1fach,Trained_TUABEXB_test_TUABEXB,81.1,3200,15011963,TUABEXB-R,TUABEXB-R
59,TCN,1fach,Trained_TUABEXB_test_TUABEXB,78.63,3200,682016,TUABEXB-R,TUABEXB-R
60,TCN,1fach,Trained_TUABEXB_test_TUABEXB,81.66,6400,0,TUABEXB-R,TUABEXB-R
61,TCN,1fach,Trained_TUABEXB_test_TUABEXB,83.58,6400,1,TUABEXB-R,TUABEXB-R
62,TCN,1fach,Trained_TUABEXB_test_TUABEXB,82.45,6400,19022005,TUABEXB-R,TUABEXB-R
63,TCN,1fach,Trained_TUABEXB_test_TUABEXB,84.03,6400,20110407,TUABEXB-R,TUABEXB-R
64,TCN,1fach,Trained_TUABEXB_test_TUABEXB,83.46,6400,20170629,TUABEXB-R,TUABEXB-R
65,TCN,1fach,Trained_TUABEXB_test_TUABEXB,83.13,6400,42,TUABEXB-R,TUABEXB-R
66,TCN,1fach,Trained_TUABEXB_test_TUABEXB,83.69,6400,73,TUABEXB-R,TUABEXB-R
67,TCN,1fach,Trained_TUABEXB_test_TUABEXB,82.9,6400,5157,TUABEXB-R,TUABEXB-R
68,TCN,1fach,Trained_TUABEXB_test_TUABEXB,82.9,6400,15011963,TUABEXB-R,TUABEXB-R
69,TCN,1fach,Trained_TUABEXB_test_TUABEXB,82.68,6400,682016,TUABEXB-R,TUABEXB-R
70,TCN,1fach,Trained_TUABEXB_test_TUABEXB,84.25,7990,0,TUABEXB-R,TUABEXB-R
71,TCN,1fach,Trained_TUABEXB_test_TUABEXB,83.46,7990,1,TUABEXB-R,TUABEXB-R
72,TCN,1fach,Trained_TUABEXB_test_TUABEXB,83.91,7990,19022005,TUABEXB-R,TUABEXB-R
73,TCN,1fach,Trained_TUABEXB_test_TUABEXB,84.48,7990,20110407,TUABEXB-R,TUABEXB-R
74,TCN,1fach,Trained_TUABEXB_test_TUABEXB,83.8,7990,20170629,TUABEXB-R,TUABEXB-R
75,TCN,1fach,Trained_TUABEXB_test_TUABEXB,84.48,7990,42,TUABEXB-R,TUABEXB-R
76,TCN,1fach,Trained_TUABEXB_test_TUABEXB,82.68,7990,73,TUABEXB-R,TUABEXB-R
77,TCN,1fach,Trained_TUABEXB_test_TUABEXB,83.35,7990,5157,TUABEXB-R,TUABEXB-R
78,TCN,1fach,Trained_TUABEXB_test_TUABEXB,84.03,7990,15011963,TUABEXB-R,TUABEXB-R
79,TCN,1fach,Trained_TUABEXB_test_TUABEXB,82.9,7990,682016,TUABEXB-R,TUABEXB-R
