,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
43,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,78.52,1600,20110407,TUABEXB-R,TUABEXB-R
44,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,76.72,1600,20170629,TUABEXB-R,TUABEXB-R
45,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,78.52,1600,42,TUABEXB-R,TUABEXB-R
46,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,76.83,1600,73,TUABEXB-R,TUABEXB-R
47,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,78.29,1600,5157,TUABEXB-R,TUABEXB-R
48,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,77.62,1600,15011963,TUABEXB-R,TUABEXB-R
49,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,77.62,1600,682016,TUABEXB-R,TUABEXB-R
50,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.75,3200,0,TUABEXB-R,TUABEXB-R
51,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,77.84,3200,1,TUABEXB-R,TUABEXB-R
52,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.65,3200,19022005,TUABEXB-R,TUABEXB-R
53,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.14,3200,20110407,TUABEXB-R,TUABEXB-R
54,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,81.21,3200,20170629,TUABEXB-R,TUABEXB-R
55,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,50.28,3200,42,TUABEXB-R,TUABEXB-R
56,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,81.21,3200,73,TUABEXB-R,TUABEXB-R
57,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.0,3200,5157,TUABEXB-R,TUABEXB-R
58,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.65,3200,15011963,TUABEXB-R,TUABEXB-R
59,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,81.89,3200,682016,TUABEXB-R,TUABEXB-R
60,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.46,6400,0,TUABEXB-R,TUABEXB-R
61,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.91,6400,1,TUABEXB-R,TUABEXB-R
62,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.24,6400,19022005,TUABEXB-R,TUABEXB-R
63,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.8,6400,20110407,TUABEXB-R,TUABEXB-R
64,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.14,6400,20170629,TUABEXB-R,TUABEXB-R
65,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.9,6400,42,TUABEXB-R,TUABEXB-R
66,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.48,6400,73,TUABEXB-R,TUABEXB-R
67,TCN_39filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.48,6400,5157,TUABEXB-R,TUABEXB-R
