,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
42,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,78.07,1600,19022005,TUABEXB-R,TUABEXB-R
43,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,78.63,1600,20110407,TUABEXB-R,TUABEXB-R
44,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,79.98,1600,20170629,TUABEXB-R,TUABEXB-R
45,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,79.08,1600,42,TUABEXB-R,TUABEXB-R
46,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.1,1600,73,TUABEXB-R,TUABEXB-R
47,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.31,1600,5157,TUABEXB-R,TUABEXB-R
48,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,78.07,1600,15011963,TUABEXB-R,TUABEXB-R
49,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,77.95,1600,682016,TUABEXB-R,TUABEXB-R
50,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.23,3200,0,TUABEXB-R,TUABEXB-R
51,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,76.6,3200,1,TUABEXB-R,TUABEXB-R
52,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,76.27,3200,19022005,TUABEXB-R,TUABEXB-R
53,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,79.42,3200,20110407,TUABEXB-R,TUABEXB-R
54,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.44,3200,20170629,TUABEXB-R,TUABEXB-R
55,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.76,3200,42,TUABEXB-R,TUABEXB-R
56,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.55,3200,73,TUABEXB-R,TUABEXB-R
57,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.31,3200,5157,TUABEXB-R,TUABEXB-R
58,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,79.87,3200,15011963,TUABEXB-R,TUABEXB-R
59,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,78.52,3200,682016,TUABEXB-R,TUABEXB-R
60,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.21,6400,0,TUABEXB-R,TUABEXB-R
61,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,75.03,6400,1,TUABEXB-R,TUABEXB-R
62,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.23,6400,19022005,TUABEXB-R,TUABEXB-R
63,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.0,6400,20110407,TUABEXB-R,TUABEXB-R
64,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.44,6400,20170629,TUABEXB-R,TUABEXB-R
65,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,78.63,6400,42,TUABEXB-R,TUABEXB-R
66,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,73.34,6400,73,TUABEXB-R,TUABEXB-R
67,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.34,6400,5157,TUABEXB-R,TUABEXB-R
68,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.89,6400,15011963,TUABEXB-R,TUABEXB-R
69,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,75.59,6400,682016,TUABEXB-R,TUABEXB-R
70,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,78.18,7990,0,TUABEXB-R,TUABEXB-R
71,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.33,7990,1,TUABEXB-R,TUABEXB-R
72,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,78.18,7990,19022005,TUABEXB-R,TUABEXB-R
73,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.56,7990,20110407,TUABEXB-R,TUABEXB-R
74,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,79.3,7990,20170629,TUABEXB-R,TUABEXB-R
75,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,78.07,7990,42,TUABEXB-R,TUABEXB-R
76,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.1,7990,73,TUABEXB-R,TUABEXB-R
77,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.99,7990,5157,TUABEXB-R,TUABEXB-R
78,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.88,7990,15011963,TUABEXB-R,TUABEXB-R
79,EEGNet_3filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.09,7990,682016,TUABEXB-R,TUABEXB-R
