,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
43,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,79.75,1600,20110407,TUABEXB-R,TUABEXB-R
44,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,77.17,1600,20170629,TUABEXB-R,TUABEXB-R
45,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,78.52,1600,42,TUABEXB-R,TUABEXB-R
46,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,78.29,1600,73,TUABEXB-R,TUABEXB-R
47,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.54,1600,5157,TUABEXB-R,TUABEXB-R
48,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.43,1600,15011963,TUABEXB-R,TUABEXB-R
49,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.09,1600,682016,TUABEXB-R,TUABEXB-R
50,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.45,3200,0,TUABEXB-R,TUABEXB-R
51,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.44,3200,1,TUABEXB-R,TUABEXB-R
52,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.0,3200,19022005,TUABEXB-R,TUABEXB-R
53,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.8,3200,20110407,TUABEXB-R,TUABEXB-R
54,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.13,3200,20170629,TUABEXB-R,TUABEXB-R
55,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.11,3200,42,TUABEXB-R,TUABEXB-R
56,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.56,3200,73,TUABEXB-R,TUABEXB-R
57,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.68,3200,5157,TUABEXB-R,TUABEXB-R
58,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.34,3200,15011963,TUABEXB-R,TUABEXB-R
59,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.31,3200,682016,TUABEXB-R,TUABEXB-R
60,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,84.81,6400,0,TUABEXB-R,TUABEXB-R
61,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,85.04,6400,1,TUABEXB-R,TUABEXB-R
62,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,84.7,6400,19022005,TUABEXB-R,TUABEXB-R
63,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,84.48,6400,20110407,TUABEXB-R,TUABEXB-R
64,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,84.7,6400,20170629,TUABEXB-R,TUABEXB-R
65,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.46,6400,42,TUABEXB-R,TUABEXB-R
66,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.58,6400,73,TUABEXB-R,TUABEXB-R
67,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,85.71,6400,5157,TUABEXB-R,TUABEXB-R
68,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,84.48,6400,15011963,TUABEXB-R,TUABEXB-R
69,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,84.03,6400,682016,TUABEXB-R,TUABEXB-R
70,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,85.38,7990,0,TUABEXB-R,TUABEXB-R
71,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,85.6,7990,1,TUABEXB-R,TUABEXB-R
72,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.91,7990,19022005,TUABEXB-R,TUABEXB-R
73,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,84.81,7990,20110407,TUABEXB-R,TUABEXB-R
74,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,85.49,7990,20170629,TUABEXB-R,TUABEXB-R
75,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.8,7990,42,TUABEXB-R,TUABEXB-R
76,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,85.49,7990,73,TUABEXB-R,TUABEXB-R
77,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,85.94,7990,5157,TUABEXB-R,TUABEXB-R
78,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,84.7,7990,15011963,TUABEXB-R,TUABEXB-R
79,TCN_27filter,0.25fach,Trained_TUABEXB_test_TUABEXB,85.15,7990,682016,TUABEXB-R,TUABEXB-R
