,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
0,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,66.03,100,0,TUABEXB-R,TUABEXB-R
1,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,67.49,100,1,TUABEXB-R,TUABEXB-R
2,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,71.65,100,19022005,TUABEXB-R,TUABEXB-R
3,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,71.2,100,20110407,TUABEXB-R,TUABEXB-R
4,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,69.74,100,20170629,TUABEXB-R,TUABEXB-R
5,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,70.75,100,42,TUABEXB-R,TUABEXB-R
6,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,68.5,100,73,TUABEXB-R,TUABEXB-R
7,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,58.72,100,5157,TUABEXB-R,TUABEXB-R
8,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,66.82,100,15011963,TUABEXB-R,TUABEXB-R
9,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,73.0,100,682016,TUABEXB-R,TUABEXB-R
10,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,72.55,200,0,TUABEXB-R,TUABEXB-R
11,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,75.25,200,1,TUABEXB-R,TUABEXB-R
12,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,70.08,200,19022005,TUABEXB-R,TUABEXB-R
13,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,71.65,200,20110407,TUABEXB-R,TUABEXB-R
14,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,73.0,200,20170629,TUABEXB-R,TUABEXB-R
15,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,75.82,200,42,TUABEXB-R,TUABEXB-R
16,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,74.35,200,73,TUABEXB-R,TUABEXB-R
17,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,69.85,200,5157,TUABEXB-R,TUABEXB-R
18,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,71.99,200,15011963,TUABEXB-R,TUABEXB-R
19,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,75.7,200,682016,TUABEXB-R,TUABEXB-R
20,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,76.6,400,0,TUABEXB-R,TUABEXB-R
21,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,77.05,400,1,TUABEXB-R,TUABEXB-R
22,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,77.73,400,19022005,TUABEXB-R,TUABEXB-R
23,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,75.48,400,20110407,TUABEXB-R,TUABEXB-R
24,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,77.28,400,20170629,TUABEXB-R,TUABEXB-R
25,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,77.39,400,42,TUABEXB-R,TUABEXB-R
26,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,76.15,400,73,TUABEXB-R,TUABEXB-R
27,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,76.38,400,5157,TUABEXB-R,TUABEXB-R
28,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,75.59,400,15011963,TUABEXB-R,TUABEXB-R
29,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,73.9,400,682016,TUABEXB-R,TUABEXB-R
30,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.75,800,0,TUABEXB-R,TUABEXB-R
31,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.08,800,1,TUABEXB-R,TUABEXB-R
32,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.2,800,19022005,TUABEXB-R,TUABEXB-R
33,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.87,800,20110407,TUABEXB-R,TUABEXB-R
34,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,78.4,800,20170629,TUABEXB-R,TUABEXB-R
35,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,78.85,800,42,TUABEXB-R,TUABEXB-R
36,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,77.62,800,73,TUABEXB-R,TUABEXB-R
37,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.98,800,5157,TUABEXB-R,TUABEXB-R
38,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.42,800,15011963,TUABEXB-R,TUABEXB-R
39,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.53,800,682016,TUABEXB-R,TUABEXB-R
40,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.65,1600,0,TUABEXB-R,TUABEXB-R
41,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.11,1600,1,TUABEXB-R,TUABEXB-R
42,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.9,1600,19022005,TUABEXB-R,TUABEXB-R
43,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.3,1600,20110407,TUABEXB-R,TUABEXB-R
44,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,81.44,1600,20170629,TUABEXB-R,TUABEXB-R
45,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.13,1600,42,TUABEXB-R,TUABEXB-R
46,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.87,1600,73,TUABEXB-R,TUABEXB-R
47,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.08,1600,5157,TUABEXB-R,TUABEXB-R
48,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,81.1,1600,15011963,TUABEXB-R,TUABEXB-R
49,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.99,1600,682016,TUABEXB-R,TUABEXB-R
50,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.58,3200,0,TUABEXB-R,TUABEXB-R
51,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,81.66,3200,1,TUABEXB-R,TUABEXB-R
52,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.24,3200,19022005,TUABEXB-R,TUABEXB-R
53,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.36,3200,20110407,TUABEXB-R,TUABEXB-R
54,Deep4Net_18filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.56,3200,20170629,TUABEXB-R,TUABEXB-R
