,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
0,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,59.73,100,0,TUABEXB-R,TUABEXB-R
1,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,60.4,100,1,TUABEXB-R,TUABEXB-R
2,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,61.87,100,19022005,TUABEXB-R,TUABEXB-R
3,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,60.63,100,20110407,TUABEXB-R,TUABEXB-R
4,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,59.96,100,20170629,TUABEXB-R,TUABEXB-R
5,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,59.73,100,42,TUABEXB-R,TUABEXB-R
6,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,60.29,100,73,TUABEXB-R,TUABEXB-R
7,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,61.64,100,5157,TUABEXB-R,TUABEXB-R
8,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,58.16,100,15011963,TUABEXB-R,TUABEXB-R
9,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,61.64,100,682016,TUABEXB-R,TUABEXB-R
10,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,64.57,200,0,TUABEXB-R,TUABEXB-R
11,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,65.92,200,1,TUABEXB-R,TUABEXB-R
12,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,63.78,200,19022005,TUABEXB-R,TUABEXB-R
13,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,61.53,200,20110407,TUABEXB-R,TUABEXB-R
14,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,63.89,200,20170629,TUABEXB-R,TUABEXB-R
15,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,65.92,200,42,TUABEXB-R,TUABEXB-R
16,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,64.9,200,73,TUABEXB-R,TUABEXB-R
17,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,64.9,200,5157,TUABEXB-R,TUABEXB-R
18,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,64.79,200,15011963,TUABEXB-R,TUABEXB-R
19,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,63.89,200,682016,TUABEXB-R,TUABEXB-R
20,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,67.6,400,0,TUABEXB-R,TUABEXB-R
21,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,68.05,400,1,TUABEXB-R,TUABEXB-R
22,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,68.17,400,19022005,TUABEXB-R,TUABEXB-R
23,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,67.83,400,20110407,TUABEXB-R,TUABEXB-R
24,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,70.19,400,20170629,TUABEXB-R,TUABEXB-R
25,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,70.19,400,42,TUABEXB-R,TUABEXB-R
26,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,66.03,400,73,TUABEXB-R,TUABEXB-R
27,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,69.63,400,5157,TUABEXB-R,TUABEXB-R
28,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,68.39,400,15011963,TUABEXB-R,TUABEXB-R
29,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,66.48,400,682016,TUABEXB-R,TUABEXB-R
30,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,70.98,800,0,TUABEXB-R,TUABEXB-R
31,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,72.22,800,1,TUABEXB-R,TUABEXB-R
32,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,72.89,800,19022005,TUABEXB-R,TUABEXB-R
33,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,70.53,800,20110407,TUABEXB-R,TUABEXB-R
34,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,71.43,800,20170629,TUABEXB-R,TUABEXB-R
35,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,71.32,800,42,TUABEXB-R,TUABEXB-R
36,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,71.54,800,73,TUABEXB-R,TUABEXB-R
37,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,71.09,800,5157,TUABEXB-R,TUABEXB-R
38,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,70.3,800,15011963,TUABEXB-R,TUABEXB-R
39,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,71.99,800,682016,TUABEXB-R,TUABEXB-R
40,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,75.7,1600,0,TUABEXB-R,TUABEXB-R
41,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,75.25,1600,1,TUABEXB-R,TUABEXB-R
42,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,75.59,1600,19022005,TUABEXB-R,TUABEXB-R
43,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,74.92,1600,20110407,TUABEXB-R,TUABEXB-R
44,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,75.14,1600,20170629,TUABEXB-R,TUABEXB-R
45,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,75.82,1600,42,TUABEXB-R,TUABEXB-R
46,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,78.29,1600,73,TUABEXB-R,TUABEXB-R
47,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,75.82,1600,5157,TUABEXB-R,TUABEXB-R
48,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,76.27,1600,15011963,TUABEXB-R,TUABEXB-R
49,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,77.17,1600,682016,TUABEXB-R,TUABEXB-R
50,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,78.63,3200,0,TUABEXB-R,TUABEXB-R
51,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,78.85,3200,1,TUABEXB-R,TUABEXB-R
52,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,79.64,3200,19022005,TUABEXB-R,TUABEXB-R
53,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,78.29,3200,20110407,TUABEXB-R,TUABEXB-R
54,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,80.54,3200,20170629,TUABEXB-R,TUABEXB-R
55,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,80.43,3200,42,TUABEXB-R,TUABEXB-R
56,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,80.65,3200,73,TUABEXB-R,TUABEXB-R
57,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,78.74,3200,5157,TUABEXB-R,TUABEXB-R
58,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,79.75,3200,15011963,TUABEXB-R,TUABEXB-R
59,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,76.94,3200,682016,TUABEXB-R,TUABEXB-R
60,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,82.34,6400,0,TUABEXB-R,TUABEXB-R
61,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,80.88,6400,1,TUABEXB-R,TUABEXB-R
62,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,83.01,6400,19022005,TUABEXB-R,TUABEXB-R
63,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,80.99,6400,20110407,TUABEXB-R,TUABEXB-R
64,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,82.79,6400,20170629,TUABEXB-R,TUABEXB-R
65,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,83.24,6400,42,TUABEXB-R,TUABEXB-R
66,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,81.66,6400,73,TUABEXB-R,TUABEXB-R
67,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,83.46,6400,5157,TUABEXB-R,TUABEXB-R
68,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,83.24,6400,15011963,TUABEXB-R,TUABEXB-R
69,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,81.21,6400,682016,TUABEXB-R,TUABEXB-R
70,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,83.01,7990,0,TUABEXB-R,TUABEXB-R
71,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,84.14,7990,1,TUABEXB-R,TUABEXB-R
72,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,83.91,7990,19022005,TUABEXB-R,TUABEXB-R
73,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,83.13,7990,20110407,TUABEXB-R,TUABEXB-R
74,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,82.79,7990,20170629,TUABEXB-R,TUABEXB-R
75,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,83.58,7990,42,TUABEXB-R,TUABEXB-R
76,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,83.46,7990,73,TUABEXB-R,TUABEXB-R
77,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,83.8,7990,5157,TUABEXB-R,TUABEXB-R
78,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,84.14,7990,15011963,TUABEXB-R,TUABEXB-R
79,TCN_75filter,2fach,Trained_TUABEXB_test_TUABEXB,83.46,7990,682016,TUABEXB-R,TUABEXB-R
