,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
41,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.33,1600,1,TUABEXB-R,TUABEXB-R
42,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.79,1600,19022005,TUABEXB-R,TUABEXB-R
43,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,77.28,1600,20110407,TUABEXB-R,TUABEXB-R
44,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.66,1600,20170629,TUABEXB-R,TUABEXB-R
45,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,79.53,1600,42,TUABEXB-R,TUABEXB-R
46,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.76,1600,73,TUABEXB-R,TUABEXB-R
47,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,80.65,1600,5157,TUABEXB-R,TUABEXB-R
48,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.78,1600,15011963,TUABEXB-R,TUABEXB-R
49,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,78.97,1600,682016,TUABEXB-R,TUABEXB-R
50,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.11,3200,0,TUABEXB-R,TUABEXB-R
51,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,82.68,3200,1,TUABEXB-R,TUABEXB-R
52,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.46,3200,19022005,TUABEXB-R,TUABEXB-R
53,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,78.07,3200,20110407,TUABEXB-R,TUABEXB-R
54,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,83.01,3200,20170629,TUABEXB-R,TUABEXB-R
55,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.21,3200,42,TUABEXB-R,TUABEXB-R
56,Deep4Net_13filter,0.25fach,Trained_TUABEXB_test_TUABEXB,81.21,3200,73,TUABEXB-R,TUABEXB-R
