,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
0,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,72.55,100,0,TUABEXB-R,TUABEXB-R
1,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,73.12,100,1,TUABEXB-R,TUABEXB-R
2,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,73.9,100,19022005,TUABEXB-R,TUABEXB-R
3,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,71.77,100,20110407,TUABEXB-R,TUABEXB-R
4,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,75.48,100,20170629,TUABEXB-R,TUABEXB-R
5,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,75.14,100,42,TUABEXB-R,TUABEXB-R
6,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,71.77,100,73,TUABEXB-R,TUABEXB-R
7,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,70.64,100,5157,TUABEXB-R,TUABEXB-R
8,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,68.28,100,15011963,TUABEXB-R,TUABEXB-R
9,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,77.28,100,682016,TUABEXB-R,TUABEXB-R
10,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,78.07,200,0,TUABEXB-R,TUABEXB-R
11,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,75.14,200,1,TUABEXB-R,TUABEXB-R
12,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,75.03,200,19022005,TUABEXB-R,TUABEXB-R
13,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,73.23,200,20110407,TUABEXB-R,TUABEXB-R
14,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,75.25,200,20170629,TUABEXB-R,TUABEXB-R
15,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,76.94,200,42,TUABEXB-R,TUABEXB-R
16,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,75.59,200,73,TUABEXB-R,TUABEXB-R
17,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,75.37,200,5157,TUABEXB-R,TUABEXB-R
18,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,75.7,200,15011963,TUABEXB-R,TUABEXB-R
19,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,77.73,200,682016,TUABEXB-R,TUABEXB-R
20,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,80.2,400,0,TUABEXB-R,TUABEXB-R
21,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,80.54,400,1,TUABEXB-R,TUABEXB-R
22,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,78.4,400,19022005,TUABEXB-R,TUABEXB-R
23,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,76.38,400,20110407,TUABEXB-R,TUABEXB-R
24,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,78.4,400,20170629,TUABEXB-R,TUABEXB-R
25,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,79.64,400,42,TUABEXB-R,TUABEXB-R
26,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,79.53,400,73,TUABEXB-R,TUABEXB-R
27,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,77.84,400,5157,TUABEXB-R,TUABEXB-R
28,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,78.63,400,15011963,TUABEXB-R,TUABEXB-R
29,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,79.87,400,682016,TUABEXB-R,TUABEXB-R
30,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,81.33,800,0,TUABEXB-R,TUABEXB-R
31,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,81.1,800,1,TUABEXB-R,TUABEXB-R
32,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,79.75,800,19022005,TUABEXB-R,TUABEXB-R
33,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,80.99,800,20110407,TUABEXB-R,TUABEXB-R
34,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,79.64,800,20170629,TUABEXB-R,TUABEXB-R
35,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,79.53,800,42,TUABEXB-R,TUABEXB-R
36,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,80.65,800,73,TUABEXB-R,TUABEXB-R
37,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,80.76,800,5157,TUABEXB-R,TUABEXB-R
38,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,80.99,800,15011963,TUABEXB-R,TUABEXB-R
39,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,81.78,800,682016,TUABEXB-R,TUABEXB-R
40,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,83.01,1600,0,TUABEXB-R,TUABEXB-R
41,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,82.9,1600,1,TUABEXB-R,TUABEXB-R
42,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,83.24,1600,19022005,TUABEXB-R,TUABEXB-R
43,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,82.79,1600,20110407,TUABEXB-R,TUABEXB-R
44,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,81.1,1600,20170629,TUABEXB-R,TUABEXB-R
45,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,82.56,1600,42,TUABEXB-R,TUABEXB-R
46,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,82.9,1600,73,TUABEXB-R,TUABEXB-R
47,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,81.78,1600,5157,TUABEXB-R,TUABEXB-R
48,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,82.45,1600,15011963,TUABEXB-R,TUABEXB-R
49,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,83.58,1600,682016,TUABEXB-R,TUABEXB-R
50,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.93,3200,0,TUABEXB-R,TUABEXB-R
51,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.14,3200,1,TUABEXB-R,TUABEXB-R
52,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.93,3200,19022005,TUABEXB-R,TUABEXB-R
53,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,82.68,3200,20110407,TUABEXB-R,TUABEXB-R
54,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,83.8,3200,20170629,TUABEXB-R,TUABEXB-R
55,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,85.15,3200,42,TUABEXB-R,TUABEXB-R
56,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,85.04,3200,73,TUABEXB-R,TUABEXB-R
57,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,83.01,3200,5157,TUABEXB-R,TUABEXB-R
58,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.93,3200,15011963,TUABEXB-R,TUABEXB-R
59,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,83.35,3200,682016,TUABEXB-R,TUABEXB-R
60,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,82.34,6400,0,TUABEXB-R,TUABEXB-R
61,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.48,6400,1,TUABEXB-R,TUABEXB-R
62,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.14,6400,19022005,TUABEXB-R,TUABEXB-R
63,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,85.15,6400,20110407,TUABEXB-R,TUABEXB-R
64,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.93,6400,20170629,TUABEXB-R,TUABEXB-R
65,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.93,6400,42,TUABEXB-R,TUABEXB-R
66,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.14,6400,73,TUABEXB-R,TUABEXB-R
67,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.14,6400,5157,TUABEXB-R,TUABEXB-R
68,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,81.66,6400,15011963,TUABEXB-R,TUABEXB-R
69,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,82.56,6400,682016,TUABEXB-R,TUABEXB-R
70,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.93,7990,0,TUABEXB-R,TUABEXB-R
71,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,83.69,7990,1,TUABEXB-R,TUABEXB-R
72,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,85.04,7990,19022005,TUABEXB-R,TUABEXB-R
73,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,82.34,7990,20110407,TUABEXB-R,TUABEXB-R
74,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.36,7990,20170629,TUABEXB-R,TUABEXB-R
75,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.93,7990,42,TUABEXB-R,TUABEXB-R
76,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.03,7990,73,TUABEXB-R,TUABEXB-R
77,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,85.15,7990,5157,TUABEXB-R,TUABEXB-R
78,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.48,7990,15011963,TUABEXB-R,TUABEXB-R
79,Shallow_80filter,4fach,Trained_TUABEXB_test_TUABEXB,84.36,7990,682016,TUABEXB-R,TUABEXB-R
