,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
31,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.65,800,1,TUABEXB-R,TUABEXB-R
32,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,78.97,800,19022005,TUABEXB-R,TUABEXB-R
33,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.31,800,20110407,TUABEXB-R,TUABEXB-R
34,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,79.75,800,20170629,TUABEXB-R,TUABEXB-R
35,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.43,800,42,TUABEXB-R,TUABEXB-R
36,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.09,800,73,TUABEXB-R,TUABEXB-R
37,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.99,800,5157,TUABEXB-R,TUABEXB-R
38,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.54,800,15011963,TUABEXB-R,TUABEXB-R
39,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.34,800,682016,TUABEXB-R,TUABEXB-R
40,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.68,1600,0,TUABEXB-R,TUABEXB-R
41,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.13,1600,1,TUABEXB-R,TUABEXB-R
42,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.34,1600,19022005,TUABEXB-R,TUABEXB-R
43,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.79,1600,20110407,TUABEXB-R,TUABEXB-R
44,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,80.76,1600,20170629,TUABEXB-R,TUABEXB-R
45,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.34,1600,42,TUABEXB-R,TUABEXB-R
46,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.68,1600,73,TUABEXB-R,TUABEXB-R
47,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.56,1600,5157,TUABEXB-R,TUABEXB-R
48,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.0,1600,15011963,TUABEXB-R,TUABEXB-R
49,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.8,1600,682016,TUABEXB-R,TUABEXB-R
50,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.03,3200,0,TUABEXB-R,TUABEXB-R
51,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.25,3200,1,TUABEXB-R,TUABEXB-R
52,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.36,3200,19022005,TUABEXB-R,TUABEXB-R
53,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.79,3200,20110407,TUABEXB-R,TUABEXB-R
54,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.69,3200,20170629,TUABEXB-R,TUABEXB-R
55,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.8,3200,42,TUABEXB-R,TUABEXB-R
56,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.58,3200,73,TUABEXB-R,TUABEXB-R
57,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.91,3200,5157,TUABEXB-R,TUABEXB-R
58,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,81.44,3200,15011963,TUABEXB-R,TUABEXB-R
59,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.14,3200,682016,TUABEXB-R,TUABEXB-R
60,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.81,6400,0,TUABEXB-R,TUABEXB-R
61,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.8,6400,1,TUABEXB-R,TUABEXB-R
62,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.7,6400,19022005,TUABEXB-R,TUABEXB-R
63,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.59,6400,20110407,TUABEXB-R,TUABEXB-R
64,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.69,6400,20170629,TUABEXB-R,TUABEXB-R
65,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.8,6400,42,TUABEXB-R,TUABEXB-R
66,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.7,6400,73,TUABEXB-R,TUABEXB-R
67,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.81,6400,5157,TUABEXB-R,TUABEXB-R
68,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.59,6400,15011963,TUABEXB-R,TUABEXB-R
69,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.59,6400,682016,TUABEXB-R,TUABEXB-R
70,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,85.15,7990,0,TUABEXB-R,TUABEXB-R
71,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.93,7990,1,TUABEXB-R,TUABEXB-R
72,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.25,7990,19022005,TUABEXB-R,TUABEXB-R
73,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,83.91,7990,20110407,TUABEXB-R,TUABEXB-R
74,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.14,7990,20170629,TUABEXB-R,TUABEXB-R
75,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,82.45,7990,42,TUABEXB-R,TUABEXB-R
76,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.25,7990,73,TUABEXB-R,TUABEXB-R
77,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.81,7990,5157,TUABEXB-R,TUABEXB-R
78,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.81,7990,15011963,TUABEXB-R,TUABEXB-R
79,Shallow_28filter,0.5fach,Trained_TUABEXB_test_TUABEXB,84.14,7990,682016,TUABEXB-R,TUABEXB-R
