,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
43,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,79.75,1600,20110407,TUABEXB-R,TUABEXB-R
44,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,77.84,1600,20170629,TUABEXB-R,TUABEXB-R
45,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,79.42,1600,42,TUABEXB-R,TUABEXB-R
46,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,80.99,1600,73,TUABEXB-R,TUABEXB-R
47,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,79.08,1600,5157,TUABEXB-R,TUABEXB-R
48,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,79.75,1600,15011963,TUABEXB-R,TUABEXB-R
49,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,81.33,1600,682016,TUABEXB-R,TUABEXB-R
50,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,81.78,3200,0,TUABEXB-R,TUABEXB-R
51,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,82.0,3200,1,TUABEXB-R,TUABEXB-R
52,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,81.1,3200,19022005,TUABEXB-R,TUABEXB-R
53,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,81.44,3200,20110407,TUABEXB-R,TUABEXB-R
54,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,80.54,3200,20170629,TUABEXB-R,TUABEXB-R
55,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,81.55,3200,42,TUABEXB-R,TUABEXB-R
56,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,82.0,3200,73,TUABEXB-R,TUABEXB-R
57,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,81.55,3200,5157,TUABEXB-R,TUABEXB-R
58,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,80.99,3200,15011963,TUABEXB-R,TUABEXB-R
59,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,80.65,3200,682016,TUABEXB-R,TUABEXB-R
60,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,82.11,6400,0,TUABEXB-R,TUABEXB-R
61,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,81.66,6400,1,TUABEXB-R,TUABEXB-R
62,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,82.45,6400,19022005,TUABEXB-R,TUABEXB-R
63,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,81.66,6400,20110407,TUABEXB-R,TUABEXB-R
64,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,82.9,6400,20170629,TUABEXB-R,TUABEXB-R
65,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,80.99,6400,42,TUABEXB-R,TUABEXB-R
66,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,80.54,6400,73,TUABEXB-R,TUABEXB-R
67,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,82.34,6400,5157,TUABEXB-R,TUABEXB-R
68,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,80.65,6400,15011963,TUABEXB-R,TUABEXB-R
69,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,83.35,6400,682016,TUABEXB-R,TUABEXB-R
70,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,82.34,7990,0,TUABEXB-R,TUABEXB-R
71,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,82.79,7990,1,TUABEXB-R,TUABEXB-R
72,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,81.33,7990,19022005,TUABEXB-R,TUABEXB-R
73,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,82.23,7990,20110407,TUABEXB-R,TUABEXB-R
74,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,83.58,7990,20170629,TUABEXB-R,TUABEXB-R
75,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,81.89,7990,42,TUABEXB-R,TUABEXB-R
76,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,81.33,7990,73,TUABEXB-R,TUABEXB-R
77,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,82.45,7990,5157,TUABEXB-R,TUABEXB-R
78,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,83.01,7990,15011963,TUABEXB-R,TUABEXB-R
79,EEGNet_15filter,2fach,Trained_TUABEXB_test_TUABEXB,83.13,7990,682016,TUABEXB-R,TUABEXB-R
