,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
45,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,83.7,1600,42,TUAB-R,TUAB-R
46,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,82.61,1600,73,TUAB-R,TUAB-R
47,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,81.88,1600,5157,TUAB-R,TUAB-R
48,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,83.33,1600,15011963,TUAB-R,TUAB-R
49,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,84.06,1600,682016,TUAB-R,TUAB-R
50,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,84.42,2717,0,TUAB-R,TUAB-R
51,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,84.42,2717,1,TUAB-R,TUAB-R
52,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,84.42,2717,19022005,TUAB-R,TUAB-R
53,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,82.97,2717,20110407,TUAB-R,TUAB-R
54,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,84.78,2717,20170629,TUAB-R,TUAB-R
55,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,84.42,2717,42,TUAB-R,TUAB-R
56,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,82.97,2717,73,TUAB-R,TUAB-R
57,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,83.33,2717,5157,TUAB-R,TUAB-R
58,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,83.33,2717,15011963,TUAB-R,TUAB-R
59,EEGNet_5filter,0.5fach,Trained_TUAB_test_TUAB,83.7,2717,682016,TUAB-R,TUAB-R
