,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
42,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,85.14,1600,19022005,TUAB-R,TUAB-R
43,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,84.06,1600,20110407,TUAB-R,TUAB-R
44,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,85.14,1600,20170629,TUAB-R,TUAB-R
45,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,83.33,1600,42,TUAB-R,TUAB-R
46,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,84.42,1600,73,TUAB-R,TUAB-R
47,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,82.25,1600,5157,TUAB-R,TUAB-R
48,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,85.51,1600,15011963,TUAB-R,TUAB-R
49,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,82.97,1600,682016,TUAB-R,TUAB-R
50,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,84.78,2717,0,TUAB-R,TUAB-R
51,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,84.06,2717,1,TUAB-R,TUAB-R
52,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,81.88,2717,19022005,TUAB-R,TUAB-R
53,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,84.78,2717,20110407,TUAB-R,TUAB-R
54,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,84.42,2717,20170629,TUAB-R,TUAB-R
55,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,81.52,2717,42,TUAB-R,TUAB-R
56,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,81.88,2717,73,TUAB-R,TUAB-R
57,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,84.06,2717,5157,TUAB-R,TUAB-R
58,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,84.78,2717,15011963,TUAB-R,TUAB-R
59,Shallow_80filter,4fach,Trained_TUAB_test_TUAB,83.7,2717,682016,TUAB-R,TUAB-R
