,model,modelsize,task_name,accuracy,size_trainset,seed,trainset,testset
0,TCN_75filter,2fach,Trained_TUAB_test_TUAB,79.71,100,0,TUAB-R,TUAB-R
1,TCN_75filter,2fach,Trained_TUAB_test_TUAB,80.07,100,1,TUAB-R,TUAB-R
2,TCN_75filter,2fach,Trained_TUAB_test_TUAB,80.07,100,19022005,TUAB-R,TUAB-R
3,TCN_75filter,2fach,Trained_TUAB_test_TUAB,79.35,100,20110407,TUAB-R,TUAB-R
4,TCN_75filter,2fach,Trained_TUAB_test_TUAB,78.62,100,20170629,TUAB-R,TUAB-R
5,TCN_75filter,2fach,Trained_TUAB_test_TUAB,81.16,100,42,TUAB-R,TUAB-R
6,TCN_75filter,2fach,Trained_TUAB_test_TUAB,75.0,100,73,TUAB-R,TUAB-R
7,TCN_75filter,2fach,Trained_TUAB_test_TUAB,78.26,100,5157,TUAB-R,TUAB-R
8,TCN_75filter,2fach,Trained_TUAB_test_TUAB,80.07,100,15011963,TUAB-R,TUAB-R
9,TCN_75filter,2fach,Trained_TUAB_test_TUAB,78.99,100,682016,TUAB-R,TUAB-R
10,TCN_75filter,2fach,Trained_TUAB_test_TUAB,80.07,200,0,TUAB-R,TUAB-R
11,TCN_75filter,2fach,Trained_TUAB_test_TUAB,80.43,200,1,TUAB-R,TUAB-R
12,TCN_75filter,2fach,Trained_TUAB_test_TUAB,81.88,200,19022005,TUAB-R,TUAB-R
13,TCN_75filter,2fach,Trained_TUAB_test_TUAB,81.88,200,20110407,TUAB-R,TUAB-R
14,TCN_75filter,2fach,Trained_TUAB_test_TUAB,81.16,200,20170629,TUAB-R,TUAB-R
15,TCN_75filter,2fach,Trained_TUAB_test_TUAB,80.07,200,42,TUAB-R,TUAB-R
16,TCN_75filter,2fach,Trained_TUAB_test_TUAB,78.99,200,73,TUAB-R,TUAB-R
17,TCN_75filter,2fach,Trained_TUAB_test_TUAB,78.99,200,5157,TUAB-R,TUAB-R
18,TCN_75filter,2fach,Trained_TUAB_test_TUAB,82.61,200,15011963,TUAB-R,TUAB-R
19,TCN_75filter,2fach,Trained_TUAB_test_TUAB,79.71,200,682016,TUAB-R,TUAB-R
20,TCN_75filter,2fach,Trained_TUAB_test_TUAB,80.43,400,0,TUAB-R,TUAB-R
21,TCN_75filter,2fach,Trained_TUAB_test_TUAB,80.8,400,1,TUAB-R,TUAB-R
22,TCN_75filter,2fach,Trained_TUAB_test_TUAB,81.16,400,19022005,TUAB-R,TUAB-R
23,TCN_75filter,2fach,Trained_TUAB_test_TUAB,83.7,400,20110407,TUAB-R,TUAB-R
24,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.51,400,20170629,TUAB-R,TUAB-R
25,TCN_75filter,2fach,Trained_TUAB_test_TUAB,82.61,400,42,TUAB-R,TUAB-R
26,TCN_75filter,2fach,Trained_TUAB_test_TUAB,81.88,400,73,TUAB-R,TUAB-R
27,TCN_75filter,2fach,Trained_TUAB_test_TUAB,84.06,400,5157,TUAB-R,TUAB-R
28,TCN_75filter,2fach,Trained_TUAB_test_TUAB,83.33,400,15011963,TUAB-R,TUAB-R
29,TCN_75filter,2fach,Trained_TUAB_test_TUAB,83.7,400,682016,TUAB-R,TUAB-R
30,TCN_75filter,2fach,Trained_TUAB_test_TUAB,84.06,800,0,TUAB-R,TUAB-R
31,TCN_75filter,2fach,Trained_TUAB_test_TUAB,81.88,800,1,TUAB-R,TUAB-R
32,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.87,800,19022005,TUAB-R,TUAB-R
33,TCN_75filter,2fach,Trained_TUAB_test_TUAB,83.33,800,20110407,TUAB-R,TUAB-R
34,TCN_75filter,2fach,Trained_TUAB_test_TUAB,86.59,800,20170629,TUAB-R,TUAB-R
35,TCN_75filter,2fach,Trained_TUAB_test_TUAB,84.42,800,42,TUAB-R,TUAB-R
36,TCN_75filter,2fach,Trained_TUAB_test_TUAB,83.7,800,73,TUAB-R,TUAB-R
37,TCN_75filter,2fach,Trained_TUAB_test_TUAB,84.78,800,5157,TUAB-R,TUAB-R
38,TCN_75filter,2fach,Trained_TUAB_test_TUAB,82.61,800,15011963,TUAB-R,TUAB-R
39,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.14,800,682016,TUAB-R,TUAB-R
40,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.51,1600,0,TUAB-R,TUAB-R
41,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.87,1600,1,TUAB-R,TUAB-R
42,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.51,1600,19022005,TUAB-R,TUAB-R
43,TCN_75filter,2fach,Trained_TUAB_test_TUAB,84.06,1600,20110407,TUAB-R,TUAB-R
44,TCN_75filter,2fach,Trained_TUAB_test_TUAB,85.51,1600,20170629,TUAB-R,TUAB-R
45,TCN_75filter,2fach,Trained_TUAB_test_TUAB,86.23,1600,42,TUAB-R,TUAB-R
