,modelsize,task_name,accuracy,error,seed,trainset,testset
9,27filter,TUABCOMB_test_TUABR_HPO,85.87,14.129999999999995,682016,TUABCOMB-R,TUAB-R
0,39filter,TUABCOMB_test_TUABR_HPO,85.14,14.86,0,TUABCOMB-R,TUAB-R
1,39filter,TUABCOMB_test_TUABR_HPO,85.87,14.129999999999995,1,TUABCOMB-R,TUAB-R
2,39filter,TUABCOMB_test_TUABR_HPO,85.14,14.86,19022005,TUABCOMB-R,TUAB-R
3,39filter,TUABCOMB_test_TUABR_HPO,86.23,13.769999999999996,20110407,TUABCOMB-R,TUAB-R
4,39filter,TUABCOMB_test_TUABR_HPO,85.14,14.86,20170629,TUABCOMB-R,TUAB-R
5,39filter,TUABCOMB_test_TUABR_HPO,85.51,14.489999999999995,42,TUABCOMB-R,TUAB-R
6,39filter,TUABCOMB_test_TUABR_HPO,85.87,14.129999999999995,73,TUABCOMB-R,TUAB-R
7,39filter,TUABCOMB_test_TUABR_HPO,85.87,14.129999999999995,5157,TUABCOMB-R,TUAB-R
8,39filter,TUABCOMB_test_TUABR_HPO,85.51,14.489999999999995,15011963,TUABCOMB-R,TUAB-R
9,39filter,TUABCOMB_test_TUABR_HPO,86.23,13.769999999999996,682016,TUABCOMB-R,TUAB-R
0,55filter,TUABCOMB_test_TUABR_HPO,85.51,14.489999999999995,0,TUABCOMB-R,TUAB-R
1,55filter,TUABCOMB_test_TUABR_HPO,85.87,14.129999999999995,1,TUABCOMB-R,TUAB-R
2,55filter,TUABCOMB_test_TUABR_HPO,85.51,14.489999999999995,19022005,TUABCOMB-R,TUAB-R
3,55filter,TUABCOMB_test_TUABR_HPO,85.87,14.129999999999995,20110407,TUABCOMB-R,TUAB-R
4,55filter,TUABCOMB_test_TUABR_HPO,84.78,15.219999999999999,20170629,TUABCOMB-R,TUAB-R
5,55filter,TUABCOMB_test_TUABR_HPO,85.87,14.129999999999995,42,TUABCOMB-R,TUAB-R
6,55filter,TUABCOMB_test_TUABR_HPO,86.23,13.769999999999996,73,TUABCOMB-R,TUAB-R
7,55filter,TUABCOMB_test_TUABR_HPO,86.23,13.769999999999996,5157,TUABCOMB-R,TUAB-R
8,55filter,TUABCOMB_test_TUABR_HPO,86.96,13.040000000000006,15011963,TUABCOMB-R,TUAB-R
9,55filter,TUABCOMB_test_TUABR_HPO,85.51,14.489999999999995,682016,TUABCOMB-R,TUAB-R
0,75filter,TUABCOMB_test_TUABR_HPO,85.87,14.129999999999995,0,TUABCOMB-R,TUAB-R
1,75filter,TUABCOMB_test_TUABR_HPO,84.06,15.939999999999998,1,TUABCOMB-R,TUAB-R
2,75filter,TUABCOMB_test_TUABR_HPO,86.23,13.769999999999996,19022005,TUABCOMB-R,TUAB-R
3,75filter,TUABCOMB_test_TUABR_HPO,85.87,14.129999999999995,20110407,TUABCOMB-R,TUAB-R
4,75filter,TUABCOMB_test_TUABR_HPO,84.42,15.579999999999998,20170629,TUABCOMB-R,TUAB-R
5,75filter,TUABCOMB_test_TUABR_HPO,85.87,14.129999999999995,42,TUABCOMB-R,TUAB-R
6,75filter,TUABCOMB_test_TUABR_HPO,84.78,15.219999999999999,73,TUABCOMB-R,TUAB-R
7,75filter,TUABCOMB_test_TUABR_HPO,86.23,13.769999999999996,5157,TUABCOMB-R,TUAB-R
8,75filter,TUABCOMB_test_TUABR_HPO,85.87,14.129999999999995,15011963,TUABCOMB-R,TUAB-R
9,75filter,TUABCOMB_test_TUABR_HPO,86.59,13.409999999999997,682016,TUABCOMB-R,TUAB-R
0,110filter,TUABCOMB_test_TUABR_HPO,85.14,14.86,0,TUABCOMB-R,TUAB-R
1,110filter,TUABCOMB_test_TUABR_HPO,84.42,15.579999999999998,1,TUABCOMB-R,TUAB-R
2,110filter,TUABCOMB_test_TUABR_HPO,86.23,13.769999999999996,19022005,TUABCOMB-R,TUAB-R
3,110filter,TUABCOMB_test_TUABR_HPO,85.87,14.129999999999995,20110407,TUABCOMB-R,TUAB-R
4,110filter,TUABCOMB_test_TUABR_HPO,85.14,14.86,20170629,TUABCOMB-R,TUAB-R
5,110filter,TUABCOMB_test_TUABR_HPO,84.78,15.219999999999999,42,TUABCOMB-R,TUAB-R
6,110filter,TUABCOMB_test_TUABR_HPO,84.78,15.219999999999999,73,TUABCOMB-R,TUAB-R
7,110filter,TUABCOMB_test_TUABR_HPO,85.87,14.129999999999995,5157,TUABCOMB-R,TUAB-R
8,110filter,TUABCOMB_test_TUABR_HPO,85.87,14.129999999999995,15011963,TUABCOMB-R,TUAB-R
9,110filter,TUABCOMB_test_TUABR_HPO,85.51,14.489999999999995,682016,TUABCOMB-R,TUAB-R
