,modelsize,task_name,accuracy,error,seed,trainset,testset
5,27filter,TUABEXBR_test_TUABEXBR_HPO,84.93,15.069999999999993,42,TUABEXB-R,TUABEXB-R
6,27filter,TUABEXBR_test_TUABEXBR_HPO,85.38,14.620000000000005,73,TUABEXB-R,TUABEXB-R
7,27filter,TUABEXBR_test_TUABEXBR_HPO,84.59,15.409999999999997,5157,TUABEXB-R,TUABEXB-R
8,27filter,TUABEXBR_test_TUABEXBR_HPO,85.49,14.510000000000005,15011963,TUABEXB-R,TUABEXB-R
9,27filter,TUABEXBR_test_TUABEXBR_HPO,85.38,14.620000000000005,682016,TUABEXB-R,TUABEXB-R
0,39filter,TUABEXBR_test_TUABEXBR_HPO,84.48,15.519999999999996,0,TUABEXB-R,TUABEXB-R
1,39filter,TUABEXBR_test_TUABEXBR_HPO,85.04,14.959999999999994,1,TUABEXB-R,TUABEXB-R
2,39filter,TUABEXBR_test_TUABEXBR_HPO,84.59,15.409999999999997,19022005,TUABEXB-R,TUABEXB-R
3,39filter,TUABEXBR_test_TUABEXBR_HPO,84.36,15.64,20110407,TUABEXB-R,TUABEXB-R
4,39filter,TUABEXBR_test_TUABEXBR_HPO,84.48,15.519999999999996,20170629,TUABEXB-R,TUABEXB-R
5,39filter,TUABEXBR_test_TUABEXBR_HPO,84.25,15.75,42,TUABEXB-R,TUABEXB-R
6,39filter,TUABEXBR_test_TUABEXBR_HPO,84.7,15.299999999999997,73,TUABEXB-R,TUABEXB-R
7,39filter,TUABEXBR_test_TUABEXBR_HPO,84.03,15.969999999999999,5157,TUABEXB-R,TUABEXB-R
8,39filter,TUABEXBR_test_TUABEXBR_HPO,84.93,15.069999999999993,15011963,TUABEXB-R,TUABEXB-R
9,39filter,TUABEXBR_test_TUABEXBR_HPO,85.38,14.620000000000005,682016,TUABEXB-R,TUABEXB-R
0,55filter,TUABEXBR_test_TUABEXBR_HPO,84.48,15.519999999999996,0,TUABEXB-R,TUABEXB-R
1,55filter,TUABEXBR_test_TUABEXBR_HPO,84.7,15.299999999999997,1,TUABEXB-R,TUABEXB-R
2,55filter,TUABEXBR_test_TUABEXBR_HPO,84.7,15.299999999999997,19022005,TUABEXB-R,TUABEXB-R
3,55filter,TUABEXBR_test_TUABEXBR_HPO,85.15,14.849999999999994,20110407,TUABEXB-R,TUABEXB-R
4,55filter,TUABEXBR_test_TUABEXBR_HPO,84.7,15.299999999999997,20170629,TUABEXB-R,TUABEXB-R
5,55filter,TUABEXBR_test_TUABEXBR_HPO,84.36,15.64,42,TUABEXB-R,TUABEXB-R
6,55filter,TUABEXBR_test_TUABEXBR_HPO,84.25,15.75,73,TUABEXB-R,TUABEXB-R
7,55filter,TUABEXBR_test_TUABEXBR_HPO,84.7,15.299999999999997,5157,TUABEXB-R,TUABEXB-R
8,55filter,TUABEXBR_test_TUABEXBR_HPO,86.05,13.950000000000003,15011963,TUABEXB-R,TUABEXB-R
9,55filter,TUABEXBR_test_TUABEXBR_HPO,84.14,15.86,682016,TUABEXB-R,TUABEXB-R
0,75filter,TUABEXBR_test_TUABEXBR_HPO2,84.25,15.75,0,TUABEXB-R,TUABEXB-R
1,75filter,TUABEXBR_test_TUABEXBR_HPO2,85.38,14.620000000000005,1,TUABEXB-R,TUABEXB-R
2,75filter,TUABEXBR_test_TUABEXBR_HPO2,84.03,15.969999999999999,19022005,TUABEXB-R,TUABEXB-R
3,75filter,TUABEXBR_test_TUABEXBR_HPO2,84.48,15.519999999999996,20110407,TUABEXB-R,TUABEXB-R
4,75filter,TUABEXBR_test_TUABEXBR_HPO2,84.93,15.069999999999993,20170629,TUABEXB-R,TUABEXB-R
5,75filter,TUABEXBR_test_TUABEXBR_HPO2,84.59,15.409999999999997,42,TUABEXB-R,TUABEXB-R
6,75filter,TUABEXBR_test_TUABEXBR_HPO2,84.93,15.069999999999993,73,TUABEXB-R,TUABEXB-R
7,75filter,TUABEXBR_test_TUABEXBR_HPO2,86.16,13.840000000000003,5157,TUABEXB-R,TUABEXB-R
8,75filter,TUABEXBR_test_TUABEXBR_HPO2,84.7,15.299999999999997,15011963,TUABEXB-R,TUABEXB-R
